1.365534762729971430e+00,1.065100092841864576e+00,1.339505358224130749e+00,1.129441352016639755e+00,1.559758878202864629e+00,1.215409855077260515e+00,1.322173494981828679e+00,1.660169057166470452e+00,1.773924398160139582e+00,1.922012307376918638e+00,1.583780354583677941e+00,1.025637708465392262e+00,1.891173107775313333e+00,1.192595240783032029e+00,1.746551671202134060e+00,1.833892243034719316e+00,1.793774068044842629e+00,1.224213276195129207e+00,1.520481014240598672e+00,1.919549325983789467e+00,1.586391829958421429e+00,1.911587180935059749e+00,1.668281742450631100e+00,1.241990903513979561e+00,1.881681753487282727e+00,1.035085993485908462e+00,1.163475945693764224e+00,1.146537710716680536e+00,1.625673102005314341e+00,1.822295191325688624e+00,1.017488228068725187e+00,1.253260952785464344e+00
1.771543765485266597e+00,1.281935304347242344e+00,1.353572403225908882e+00,1.747229920178138052e+00,1.177361351953368551e+00,1.589422653824153375e+00,1.782072131157241834e+00,1.431861446247484126e+00,1.161020850954119332e+00,1.383121877312645021e+00,1.621208988131122020e+00,1.540956616981950189e+00,1.849419027587273501e+00,1.590662582312334594e+00,1.284446377777564319e+00,1.434213208215869839e+00,1.482157169369941574e+00,1.636481154511560288e+00,1.614471689214636019e+00,1.788566112162689681e+00,1.625489012897224139e+00,1.237333507344324568e+00,1.762445049164364175e+00,1.024434700981692981e+00,1.332258458343531515e+00,1.306886428377388665e+00,1.599427138226319656e+00,1.727542592886986528e+00,1.692602359479455476e+00,1.034537713506200607e+00,1.917461645006600435e+00,1.329053465282579616e+00
1.258452741647985818e+00,1.587823035128509197e+00,1.684974282972793613e+00,1.683670493873715923e+00,1.640949743223643509e+00,1.273626985873929973e+00,1.248213914061277130e+00,1.380356736767752057e+00,1.231873328096566134e+00,1.765927271474054372e+00,1.524577351793295232e+00,1.011569884436096523e+00,1.900016601575732711e+00,1.235605674258887898e+00,1.813253586233121384e+00,1.586401558452689819e+00,1.432857795357863395e+00,1.621179258091699271e+00,1.773058794929693427e+00,1.944478214349305567e+00,1.845625050837474745e+00,1.419170198868590305e+00,1.705806341658154812e+00,1.592966746664020494e+00,1.884776733409371907e+00,1.622301321800991403e+00,1.333845255349839221e+00,1.470537453805357275e+00,1.302004077893520240e+00,1.296712760510576601e+00,1.975870039236357290e+00,1.302081840277433011e+00
1.477968751168023065e+00,1.782818925363172990e+00,1.710658607996514702e+00,1.593642718216990772e+00,1.114272414294698477e+00,1.180659420781021929e+00,1.019507459670326632e+00,1.464267788606526288e+00,1.274165706756435146e+00,1.696534301640225895e+00,1.862925160083608755e+00,1.103519199827161179e+00,1.018457643011128733e+00,1.561916408536310197e+00,1.443945694622981613e+00,1.348147876505739973e+00,1.924038890709300453e+00,1.436695516079901758e+00,1.745358816928883616e+00,1.783079562612678970e+00,1.109223580932736208e+00,1.803684667981172662e+00,1.007458045740002639e+00,1.987745202381711040e+00,1.750673981324168293e+00,1.081102592932328132e+00,1.093119361469985007e+00,1.966754686213408432e+00,1.189846965245073385e+00,1.302750948819114463e+00,1.494436279345740859e+00,1.304156544368440640e+00
1.286708196999453824e+00,1.621164884110797066e+00,1.290459447730405884e+00,1.638361461020148457e+00,1.972128979443858343e+00,1.008146180627513822e+00,1.079929483351972586e+00,1.556212140749684725e+00,1.772305407446300940e+00,1.340013724387989047e+00,1.052371856599135569e+00,1.541988996900523823e+00,1.161900700235863004e+00,1.590714728307200732e+00,1.211077638438690762e+00,1.487920526193684312e+00,1.038232251134721507e+00,1.760746549347801615e+00,1.670960006384576868e+00,1.259091947708393722e+00,1.139906059055946663e+00,1.275080596171991765e+00,1.567537667057679940e+00,1.258895617375752174e+00,1.012385800787815482e+00,1.390372619657659570e+00,1.343579702494266392e+00,1.427627204435276020e+00,1.030716131449437967e+00,1.774329209957874465e+00,1.234520349632143521e+00,1.646541161271269260e+00
1.829176719749054714e+00,1.402636809990601696e+00,1.158858348077119071e+00,1.228380344985541939e+00,1.207904091412276504e+00,1.057620728180900693e+00,1.005987175401407807e+00,1.238542023199151298e+00,1.205547231897808214e+00,1.609434733345607160e+00,1.221295589765363676e+00,1.804398731636520647e+00,1.918701545460037572e+00,1.002177083292449034e+00,1.451835089990444416e+00,1.361708273126743363e+00,1.389743923965676808e+00,1.137509468156843173e+00,1.842594179296147328e+00,1.672831545788757257e+00,1.623039631160496876e+00,1.890578610090615008e+00,1.683128257083400525e+00,1.586824398677499026e+00,1.873344012346120468e+00,1.926570352205937420e+00,1.030459691829479940e+00,1.515478583233605736e+00,1.531682251922347193e+00,1.420058161970952249e+00,1.107421786314317425e+00,1.356066929690219247e+00
1.657516049189762919e+00,1.568687891714221294e+00,1.624834959246009625e+00,1.684882173578486020e+00,1.303691925730247503e+00,1.204425594333934590e+00,1.468104637442057658e+00,1.158616152649044384e+00,1.307795604441172710e+00,1.883374834780479290e+00,1.208699314323141483e+00,1.142609065082961672e+00,1.314665057766515099e+00,1.500114694800545934e+00,1.680120469302317510e+00,1.624257503505600830e+00,1.699952581783947370e+00,1.114831886440528663e+00,1.525310897090881745e+00,1.917779736085096109e+00,1.829391366648639661e+00,1.087335557916986328e+00,1.015956951777164274e+00,1.301080222750771176e+00,1.459568565734058687e+00,1.519674089919201387e+00,1.684138634115512678e+00,1.585823457808245074e+00,1.013854131364397837e+00,1.924838502070387314e+00,1.878032730833059327e+00,1.601158836289647613e+00
1.205688410491218887e+00,1.615024268913267669e+00,1.037727918792451076e+00,1.513714769613167199e+00,1.515472634314403377e+00,1.025868160776718385e+00,1.733782104744411079e+00,1.805954440543155570e+00,1.708340168970970296e+00,1.758818929903215311e+00,1.140967570966081812e+00,1.180862509703084928e+00,1.313793073214652107e+00,1.900138311733773566e+00,1.454843250594159532e+00,1.295682038064742692e+00,1.304487959849421230e+00,1.328312431472735700e+00,1.800063035286428192e+00,1.813510431965091652e+00,1.511667116562909641e+00,1.535256836690921833e+00,1.260363637906080747e+00,1.595211543573099355e+00,1.890098006036239120e+00,1.417421480130097944e+00,1.546084261409896854e+00,1.384595060983327297e+00,1.763419465991582058e+00,1.163753315046152093e+00,1.470711828550818279e+00,1.754902962524896193e+00
1.113475143017409019e+00,1.160396150885909528e+00,1.681507862492110483e+00,1.255095044952423411e+00,1.126214767557219165e+00,1.962632364432801424e+00,1.440630740517133468e+00,1.288850587431150885e+00,1.402371221433349024e+00,1.066133344880586753e+00,1.881699244756928069e+00,1.862702854402674468e+00,1.253755492261417359e+00,1.861361901906086969e+00,1.348615936435123785e+00,1.024837047539265633e+00,1.440035844319313973e+00,1.547096090728091955e+00,1.003444990167174034e+00,1.486677133045360311e+00,1.267223128814212174e+00,1.560768671899119830e+00,1.275036704955044176e+00,1.456513272112371027e+00,1.249565594220484410e+00,1.483484479127132438e+00,1.912768816182873088e+00,1.041665136829553973e+00,1.429501118127332937e+00,1.738299701387563179e+00,1.660236069883521015e+00,1.567523923126406427e+00
1.038968085684622844e+00,1.737033970642573255e+00,1.926691207812216922e+00,1.446888382181620303e+00,1.325992032505902252e+00,1.750683268853065577e+00,1.757886619022243746e+00,1.499969289919089066e+00,1.048717502406639746e+00,1.385059937569169231e+00,1.374472811367180247e+00,1.215570166688442644e+00,1.311825627582892562e+00,1.293637109733322355e+00,1.761198838157981506e+00,1.281513143315463177e+00,1.980778221376769066e+00,1.534816293237154960e+00,1.157066583926275927e+00,1.615128147966495620e+00,1.064234913181378417e+00,1.001301965487092716e+00,1.959377888452048522e+00,1.029205112070764372e+00,1.395323933578680009e+00,1.829282853667085540e+00,1.186049212011112131e+00,1.319744594696489193e+00,1.001580539634746581e+00,1.327073585925505617e+00,1.578864284858242151e+00,1.884104273827453824e+00
1.426677993748185935e+00,1.450515334711484527e+00,1.555049150768731625e+00,1.556518526448035455e+00,1.777715705090366249e+00,1.402917417400347810e+00,1.503132297782126869e+00,1.240485815177930773e+00,1.268606600572572241e+00,1.928357531699579575e+00,1.324407659262672343e+00,1.236594852190602278e+00,1.439676240127943263e+00,1.028903332608018140e+00,1.236700340888380545e+00,1.230014281979552759e+00,1.230452157611079400e+00,1.513774929042654982e+00,1.690325870274573594e+00,1.706998650359154768e+00,1.811868432316157573e+00,1.324626431135724980e+00,1.434300429802896293e+00,1.726590668284250674e+00,1.080886314576916529e+00,1.461107946304516236e+00,1.108088235508716934e+00,1.001069746750627765e+00,1.728508480288494020e+00,1.027148919368991109e+00,1.640297530981898788e+00,1.195898253983801673e+00
1.067326740969049670e+00,1.190306597509559694e+00,1.319674982435831589e+00,1.633495590677288334e+00,1.760593191987145145e+00,1.562056691524855934e+00,1.251073096703700704e+00,1.908768368062663923e+00,1.945370406687773723e+00,1.314583017903028006e+00,1.708905307419492869e+00,1.862571715344214951e+00,1.292422021855959446e+00,1.450320060202089589e+00,1.375109524917059955e+00,1.090672849680710321e+00,1.747703320669010019e+00,1.877941114161265634e+00,1.071029063877511067e+00,1.585587526300868522e+00,1.932877061073866587e+00,1.467750909060210773e+00,1.970381964436716205e+00,1.751941880590760281e+00,1.155018312167567895e+00,1.846625167091677344e+00,1.469444840941088515e+00,1.312707589769863681e+00,1.050474237293903990e+00,1.646406300045460291e+00,1.715647085306702291e+00,1.502201320058148770e+00
1.472003363486069194e+00,1.314424906703672180e+00,1.220605275124215572e+00,1.883747120302611933e+00,1.386974560514136368e+00,1.210692814504050308e+00,1.943484819828927623e+00,1.551080498209856051e+00,1.450029590092381415e+00,1.532202591526063529e+00,1.143964705217455968e+00,1.590830869971398887e+00,1.125743934061219864e+00,1.413383260530621133e+00,1.588319323917115167e+00,1.306992312799885703e+00,1.375954411711224790e+00,1.843898045023306675e+00,1.728439666960175813e+00,1.862649130166877498e+00,1.696675269250911722e+00,1.210418441839506087e+00,1.736847412839776617e+00,1.434512700222037918e+00,1.107442428763121711e+00,1.311063443997939615e+00,1.333598991215094731e+00,1.376227228611093256e+00,1.599667175676800834e+00,1.432954114127632295e+00,1.802489551834615789e+00,1.563709283650482007e+00
1.665960990390338514e+00,1.389232044301249580e+00,1.211440832412219226e+00,1.628177871851724579e+00,1.557561356988391488e+00,1.428005219505341650e+00,1.962065415983554661e+00,1.083521883730150348e+00,1.592062141245377038e+00,1.493249995514263739e+00,1.808702973059116426e+00,1.243557828566790979e+00,1.295772568013388470e+00,1.660181072081893916e+00,1.421900126481430160e+00,1.561733113778380311e+00,1.945804800103388521e+00,1.086888424629208760e+00,1.981701462387362778e+00,1.144579531901953162e+00,1.691083771939343894e+00,1.956558180084392529e+00,1.638206856772347564e+00,1.325799903905147126e+00,1.005518381629507907e+00,1.691872777397029459e+00,1.312925253356275856e+00,1.256708134587446235e+00,1.998839248120292122e+00,1.414116767284903098e+00,1.915657945632786463e+00,1.044740654420008408e+00
1.455608545472789839e+00,1.093188194897515508e+00,1.086157040571476440e+00,1.978636767995257451e+00,1.990070874967367676e+00,1.929312603293148021e+00,1.066665718038631416e+00,1.846310786191967868e+00,1.796495952427163090e+00,1.866075473751133584e+00,1.631971422993416354e+00,1.442489528012264488e+00,1.502784493499166985e+00,1.116697382757283030e+00,1.913974285422000765e+00,1.685256210038245772e+00,1.788717535711810136e+00,1.441521407037194891e+00,1.427671018036070993e+00,1.541838265244031891e+00,1.800849898399441873e+00,1.857614484336691962e+00,1.060214287584194670e+00,1.059623239059610089e+00,1.555207442534658036e+00,1.585249124832382339e+00,1.079163577701505394e+00,1.270077682787529749e+00,1.899661637008254855e+00,1.751777158250078958e+00,1.277882586287724109e+00,1.611146520013319483e+00
1.493016899158551958e+00,1.549020050383717262e+00,1.482967537810292891e+00,1.367528822484371798e+00,1.726620023702281292e+00,1.611848818597962474e+00,1.896145961369946509e+00,1.942345821032214648e+00,1.185018521533555802e+00,1.540571704365912842e+00,1.490517652894170153e+00,1.935042564772396334e+00,1.095151024223659952e+00,1.340294756816293287e+00,1.075308113286066902e+00,1.532282123984606947e+00,1.464255351713736442e+00,1.461069895075799652e+00,1.984302418533677059e+00,1.261384573962928357e+00,1.775753751594961294e+00,1.442853758660001429e+00,1.871298976569490513e+00,1.289134022042452532e+00,1.328457107522934333e+00,1.688203087459827723e+00,1.803361360890212817e+00,1.741981870485867834e+00,1.474327044618530369e+00,1.222211963132226575e+00,1.627868961033920758e+00,1.361384882124079265e+00
1.445777308263545446e+00,1.889720380148677936e+00,1.967639013698363026e+00,1.002154456368954172e+00,1.875447592675451469e+00,1.092986200098951866e+00,1.356662216980652591e+00,1.176876846602985971e+00,1.856659703339812673e+00,1.737349058203073282e+00,1.913635526431670453e+00,1.512649454894989365e+00,1.373802138284483387e+00,1.467819155818117505e+00,1.758975774830987993e+00,1.689111105411119862e+00,1.439087388354050479e+00,1.397732222077564312e+00,1.387732492425864494e+00,1.600935719612443187e+00,1.487227851858549998e+00,1.981828523247741280e+00,1.883994413384190381e+00,1.782581448811296987e+00,1.723551785562158711e+00,1.866727419538686039e+00,1.152393140282100381e+00,1.089517865524461282e+00,1.487476990131051835e+00,1.711937103517982006e+00,1.377742312330604957e+00,1.063546312486539858e+00
1.642094916727709464e+00,1.750849768131531814e+00,1.023259538923085632e+00,1.554541428081001264e+00,1.030623094903130532e+00,1.650511215197935533e+00,1.928523769170318314e+00,1.380369813513378396e+00,1.665787768501093336e+00,1.903812223803518666e+00,1.374790364569240309e+00,1.971850913505932557e+00,1.607880397015294394e+00,1.024750490597903241e+00,1.201740536881714227e+00,1.371638347717500039e+00,1.015337517286777125e+00,1.096970397732594638e+00,1.469827692991375834e+00,1.758154466874730426e+00,1.663333972390096616e+00,1.261031095055186846e+00,1.446125008406720536e+00,1.089741979524292637e+00,1.650976035224496208e+00,1.283957021707256452e+00,1.841285243056512533e+00,1.864910827458310383e+00,1.607450243037945148e+00,1.623259837027232644e+00,1.915424311207628794e+00,1.434073931203372343e+00
1.861360388774480068e+00,1.123076800936478659e+00,1.642385750271158074e+00,1.260848948453284990e+00,1.185754534391169734e+00,1.638145421210637886e+00,1.928463513920728678e+00,1.182298507305296287e+00,1.806916059229089377e+00,1.694300702815277671e+00,1.031575819729191545e+00,1.399150321561489108e+00,1.865373201084532084e+00,1.249397651881188676e+00,1.470027080043190049e+00,1.262419806407534928e+00,1.527605711816530043e+00,1.356084969298356313e+00,1.102920997963722005e+00,1.875667931628310914e+00,1.187483319267591098e+00,1.634503930612475564e+00,1.256224750505478660e+00,1.104975360148655383e+00,1.678359239780800927e+00,1.167783000545100869e+00,1.263924930245328593e+00,1.442095953767341232e+00,1.357074229030536427e+00,1.819786615552974496e+00,1.509667677944344311e+00,1.410077372845708998e+00
1.339375542130891050e+00,1.171488819879737742e+00,1.117126782988556499e+00,1.626156796852137987e+00,1.630637744753645979e+00,1.272583873109933039e+00,1.721745636310919814e+00,1.031292787533591326e+00,1.004051434554919409e+00,1.658908721124257912e+00,1.081729015007285799e+00,1.052280878441331780e+00,1.161643084686184935e+00,1.526936186894888747e+00,1.283052420332005283e+00,1.024291090500372814e+00,1.476553014520885165e+00,1.500467514654796553e+00,1.628340124999934968e+00,1.558825572740542453e+00,1.040788000010102854e+00,1.720465025096307166e+00,1.938448568223479551e+00,1.015908695337531142e+00,1.461122236321100054e+00,1.610099222737723323e+00,1.184473749134123732e+00,1.753525661991568452e+00,1.027426337046288829e+00,1.218668110431680329e+00,1.855009671797997584e+00,1.218751834182312255e+00
1.356000327824367080e+00,1.994699912446836976e+00,1.387669426489072766e+00,1.858205532237807045e+00,1.968580979361726602e+00,1.801807370403096131e+00,1.974946096402238727e+00,1.523200583887219572e+00,1.357774372646864514e+00,1.633144791361264225e+00,1.182723453646650880e+00,1.341802560794712829e+00,1.865294342228529967e+00,1.909239177816195010e+00,1.101073505042262202e+00,1.539306904825226141e+00,1.003889304601799592e+00,1.869670588909114528e+00,1.195892915067350515e+00,1.549808409541075349e+00,1.031183056094393313e+00,1.061870671163305468e+00,1.622703940563787306e+00,1.567802316915519079e+00,1.601156504696643168e+00,1.026878838822868456e+00,1.179600987837894799e+00,1.103978789378476932e+00,1.095742688239974338e+00,1.759257575135815266e+00,1.869386301260058225e+00,1.986015393925389727e+00
1.800555196249155498e+00,1.059283435836547049e+00,1.869571242985151871e+00,1.985888056340945784e+00,1.723018518792209353e+00,1.567592599465426062e+00,1.564341754524078532e+00,1.807036700953867925e+00,1.947532592443310229e+00,1.793509491910146636e+00,1.389773987426274227e+00,1.730867758682871127e+00,1.947456727957631584e+00,1.616910011701431227e+00,1.781722503669931790e+00,1.487482224380443530e+00,1.871421718774765708e+00,1.007748941279336563e+00,1.357266173234956019e+00,1.320396549408046738e+00,1.299192301748675504e+00,1.749699640790022936e+00,1.172535229577388316e+00,1.076832123124229712e+00,1.259224547404769190e+00,1.948584914492345721e+00,1.491720488433216474e+00,1.460497435524242160e+00,1.019099556034930298e+00,1.696444285805695174e+00,1.234650519196522467e+00,1.628143563018791040e+00
